,education,income,income_work,income_rent,income_capital,race,gender,weight,age,occupation,uf
452,4.0,164.0,,,164.0,16,2,246.0,28.0,,11
453,8.0,500.0,500.0,,,16,1,247.0,54.0,7152.0,11
454,0.0,,,,,16,1,246.0,4.0,,11
455,4.0,,,,,4,1,246.0,15.0,,11
456,13.0,800.0,800.0,,,2,1,246.0,24.0,5211.0,11
457,11.0,622.0,622.0,,,2,2,246.0,21.0,2516.0,11
458,0.0,,,,,2,2,246.0,1.0,,11
459,14.0,800.0,800.0,,,2,2,246.0,22.0,5161.0,11
460,11.0,600.0,600.0,,,16,2,246.0,20.0,5211.0,11
461,4.0,,,,,16,2,247.0,60.0,,11
462,8.0,800.0,800.0,,,4,1,247.0,23.0,7832.0,11
463,11.0,622.0,622.0,,,16,2,246.0,54.0,5132.0,11
464,13.0,900.0,900.0,,,2,1,246.0,41.0,7152.0,11
465,11.0,730.0,730.0,,,2,2,246.0,24.0,4221.0,11
466,0.0,,,,,2,1,246.0,4.0,,11
467,15.0,1200.0,1200.0,,,16,1,247.0,40.0,5211.0,11
468,15.0,2300.0,2300.0,,,4,2,246.0,31.0,2312.0,11
469,0.0,,,,,4,2,246.0,2.0,,11
470,12.0,200.0,200.0,,,2,1,246.0,32.0,2631.0,11
471,11.0,250.0,,150.0,250.0,4,2,247.0,26.0,,11
472,0.0,,,,,4,1,246.0,2.0,,11
473,0.0,800.0,800.0,,,4,1,247.0,49.0,7152.0,11
474,3.0,250.0,250.0,,,16,2,247.0,32.0,5121.0,11
475,7.0,411.0,311.0,,100.0,16,1,246.0,16.0,8281.0,11
476,7.0,100.0,,,100.0,16,2,246.0,14.0,,11
477,2.0,,,,,16,2,247.0,9.0,,11
478,0.0,,,,,16,2,246.0,5.0,,11
479,5.0,1400.0,1400.0,,,16,1,247.0,38.0,7152.0,11
480,7.0,622.0,622.0,,,16,2,246.0,33.0,2625.0,11
481,11.0,720.0,720.0,,,16,1,246.0,17.0,4141.0,11
482,0.0,,,,,16,1,246.0,2.0,,11
483,15.0,1200.0,1200.0,,,2,2,247.0,58.0,2321.0,11
484,11.0,5200.0,4700.0,500.0,500.0,4,1,246.0,51.0,5243.0,11
485,11.0,900.0,900.0,,,2,1,246.0,31.0,7151.0,11
486,6.0,,,,,4,2,246.0,19.0,6239.0,11
487,0.0,,,,,16,2,247.0,8.0,,11
488,4.0,720.0,720.0,,,4,1,246.0,58.0,5142.0,11
489,0.0,,,,,4,2,247.0,49.0,,11
490,7.0,,,,,4,2,246.0,16.0,,11
491,5.0,,,,,4,2,246.0,13.0,,11
492,1.0,,,,,4,1,246.0,11.0,,11
493,11.0,1044.0,1044.0,,,4,1,246.0,29.0,5142.0,11
494,11.0,1044.0,1044.0,,,4,2,246.0,30.0,4110.0,11
495,0.0,,,,,16,2,246.0,6.0,,11
496,4.0,733.0,,,,4,2,247.0,51.0,,11
497,3.0,1500.0,1500.0,,,16,1,246.0,46.0,7152.0,11
498,6.0,870.0,870.0,,,4,2,246.0,39.0,5141.0,11
499,9.0,202.0,100.0,,102.0,4,2,246.0,16.0,5241.0,11
500,8.0,51.0,,,51.0,4,2,246.0,14.0,,11
501,3.0,51.0,,,51.0,4,2,246.0,11.0,,11
502,2.0,,,,,4,1,247.0,9.0,,11
503,4.0,622.0,622.0,,,4,1,246.0,47.0,6239.0,11
504,4.0,450.0,450.0,,,4,2,246.0,43.0,5121.0,11
505,11.0,800.0,800.0,,,4,1,246.0,24.0,6229.0,11
506,6.0,,,,,16,1,247.0,20.0,,11
507,0.0,,,,,4,2,247.0,5.0,,11
508,10.0,2800.0,2800.0,,,4,1,246.0,40.0,3541.0,11
509,11.0,,,,,4,2,247.0,43.0,,11
510,0.0,,,,,4,2,246.0,1.0,,11
511,,182.0,,,102.0,4,2,246.0,24.0,,11
512,0.0,,,,,4,2,246.0,3.0,,11
513,2.0,622.0,,,,4,2,246.0,61.0,,11
514,5.0,622.0,,,,16,1,246.0,67.0,,11
515,15.0,692.0,692.0,,,16,2,246.0,35.0,5132.0,11
516,4.0,622.0,622.0,,,16,1,246.0,44.0,6110.0,11
517,5.0,1422.0,622.0,800.0,800.0,16,1,246.0,59.0,6110.0,11
518,11.0,1866.0,,,,16,2,246.0,55.0,,11
519,0.0,720.0,720.0,,,4,1,246.0,45.0,6139.0,11
520,4.0,102.0,,,102.0,4,2,246.0,24.0,,11
521,0.0,,,,,4,2,246.0,6.0,,11
522,4.0,950.0,950.0,,,4,1,247.0,20.0,7170.0,11
523,10.0,,,,,4,2,247.0,19.0,,11
524,0.0,,,,,4,2,246.0,0.0,,11
525,11.0,1500.0,1500.0,,,2,1,246.0,38.0,3522.0,11
526,11.0,,,,,16,2,247.0,31.0,6239.0,11
527,0.0,,,,,4,1,246.0,5.0,,11
528,4.0,622.0,622.0,,,4,1,246.0,35.0,6129.0,11
529,4.0,,,,,4,2,247.0,22.0,6239.0,11
530,0.0,622.0,,,,16,1,247.0,77.0,,11
531,0.0,622.0,,,,4,2,246.0,73.0,,11
532,4.0,1122.0,500.0,,,2,1,246.0,66.0,6110.0,11
533,0.0,622.0,,,,4,2,246.0,56.0,6239.0,11
534,11.0,1400.0,1400.0,,,4,1,246.0,26.0,6139.0,11
535,11.0,,,,,2,2,246.0,21.0,6239.0,11
536,11.0,200.0,200.0,,,2,1,247.0,30.0,6139.0,11
537,11.0,196.0,,,196.0,16,2,246.0,23.0,6239.0,11
538,0.0,,,,,4,1,247.0,3.0,,11
539,6.0,400.0,400.0,,,16,1,246.0,39.0,6139.0,11
540,6.0,134.0,,,134.0,4,2,246.0,32.0,6239.0,11
541,0.0,,,,,16,2,246.0,5.0,,11
542,0.0,,,,,16,1,246.0,1.0,,11
543,2.0,1244.0,,,,16,2,246.0,68.0,6239.0,11
544,2.0,600.0,600.0,,,16,1,246.0,34.0,6129.0,11
545,3.0,1120.0,1120.0,,,16,1,246.0,49.0,5173.0,11
546,8.0,,,,,4,2,246.0,41.0,6229.0,11
547,4.0,1000.0,1000.0,,,2,1,246.0,38.0,6110.0,11
548,15.0,1500.0,1500.0,,,2,2,246.0,40.0,2312.0,11
549,7.0,,,,,2,2,246.0,14.0,,11
550,2.0,,,,,2,1,246.0,9.0,,11
551,0.0,622.0,,,,4,1,246.0,59.0,,11
552,2.0,,,,,4,2,247.0,54.0,,11
553,11.0,3700.0,3700.0,,,16,1,246.0,50.0,6139.0,11
554,15.0,622.0,,,,16,2,246.0,51.0,6239.0,11
555,12.0,,,,,16,1,247.0,20.0,6239.0,11
556,11.0,700.0,700.0,,,16,1,246.0,55.0,5243.0,11
557,11.0,302.0,200.0,,102.0,4,2,246.0,41.0,5241.0,11
558,10.0,,,,,4,2,246.0,16.0,,11
559,0.0,1122.0,500.0,,,4,1,247.0,66.0,6139.0,11
560,0.0,622.0,,,,16,2,247.0,67.0,,11
561,11.0,1272.0,1272.0,,,2,1,246.0,38.0,6139.0,11
562,11.0,940.0,940.0,,,16,2,246.0,30.0,3522.0,11
563,0.0,,,,,4,1,246.0,6.0,,11
564,4.0,1890.0,1890.0,,,4,1,246.0,48.0,6139.0,11
565,,680.0,680.0,,,4,2,246.0,34.0,5141.0,11
566,8.0,,,,,4,2,247.0,15.0,6239.0,11
567,4.0,622.0,,,,16,1,247.0,65.0,6239.0,11
568,3.0,622.0,,,,4,2,247.0,65.0,,11
569,0.0,,,,,2,1,246.0,45.0,6239.0,11
570,5.0,724.0,,,102.0,16,2,246.0,35.0,6239.0,11
571,9.0,,,,,4,2,246.0,15.0,6239.0,11
572,0.0,350.0,350.0,,,4,1,246.0,51.0,6229.0,11
573,11.0,95.0,,,95.0,4,2,246.0,43.0,,11
574,8.0,,,,,4,1,246.0,22.0,6229.0,11
575,4.0,900.0,900.0,,,4,1,246.0,47.0,6139.0,11
576,1.0,100.0,100.0,,,4,2,246.0,44.0,2625.0,11
577,9.0,,,,,4,1,246.0,16.0,6239.0,11
578,12.0,10000.0,10000.0,,,16,1,246.0,38.0,1210.0,11
579,15.0,2000.0,2000.0,,,16,2,246.0,38.0,2394.0,11
580,12.0,,,,,16,1,246.0,20.0,,11
581,8.0,,,,,16,1,246.0,16.0,4110.0,11
582,12.0,1500.0,1500.0,,,16,1,246.0,44.0,9144.0,11
583,6.0,1000.0,1000.0,,,4,2,247.0,39.0,5161.0,11
584,3.0,622.0,622.0,,,4,1,247.0,18.0,9144.0,11
585,11.0,5000.0,4000.0,,,16,1,246.0,60.0,6139.0,11
586,11.0,800.0,800.0,,,16,2,246.0,55.0,1310.0,11
587,15.0,,,,,16,1,246.0,23.0,6239.0,11
588,15.0,2000.0,2000.0,,,16,2,246.0,30.0,1219.0,11
589,5.0,500.0,,,,16,1,246.0,11.0,,11
590,0.0,,,,,16,2,246.0,5.0,,11
591,15.0,5490.0,1250.0,,,16,1,246.0,69.0,6139.0,11
592,0.0,,,,,4,2,246.0,69.0,6229.0,11
593,6.0,,,,,16,1,246.0,14.0,,11
594,11.0,3000.0,3000.0,,,4,1,246.0,46.0,1219.0,11
595,1.0,,,,,4,2,246.0,46.0,,11
596,5.0,,,,,4,2,247.0,12.0,,11
597,2.0,700.0,700.0,,,4,1,246.0,56.0,7152.0,11
598,0.0,622.0,622.0,,,4,2,246.0,52.0,5141.0,11
599,9.0,700.0,700.0,,,4,1,246.0,23.0,5211.0,11
600,7.0,700.0,,,,4,1,246.0,74.0,,11
601,11.0,1300.0,,,,4,2,246.0,64.0,,11
602,11.0,1600.0,1300.0,,,16,2,246.0,32.0,1123.0,11
603,0.0,,,,,16,1,246.0,4.0,,11
604,4.0,,,,,16,2,246.0,56.0,,11
605,0.0,,,,,16,2,246.0,7.0,,11
606,0.0,622.0,,,,16,2,246.0,54.0,,11
607,11.0,,,,,4,1,246.0,34.0,,11
608,9.0,,,,,16,1,246.0,31.0,,11
609,11.0,,,,,16,1,246.0,55.0,,11
610,0.0,720.0,,,,16,2,247.0,43.0,,11
611,11.0,500.0,500.0,,,16,1,246.0,24.0,5243.0,11
612,8.0,2000.0,2000.0,,,16,1,246.0,40.0,7824.0,11
613,14.0,1300.0,1300.0,,,4,2,246.0,39.0,2312.0,11
614,9.0,,,,,4,2,246.0,16.0,,11
615,1.0,,,,,16,1,246.0,8.0,,11
616,14.0,1400.0,1400.0,,,4,2,246.0,22.0,4221.0,11
617,8.0,650.0,650.0,,,16,1,246.0,26.0,5211.0,11
618,11.0,622.0,622.0,,,4,2,246.0,20.0,5101.0,11
619,15.0,850.0,850.0,,,16,2,246.0,28.0,4110.0,11
620,15.0,3000.0,3000.0,,,4,1,246.0,29.0,2234.0,11
621,0.0,,,,,16,2,246.0,6.0,,11
622,0.0,,,,,4,1,246.0,1.0,,11
623,15.0,800.0,800.0,,,16,2,246.0,46.0,5132.0,11
624,11.0,950.0,950.0,,,16,2,246.0,26.0,5132.0,11
625,2.0,,,,,4,2,246.0,56.0,,11
626,7.0,440.0,320.0,,120.0,4,2,247.0,25.0,5121.0,11
627,8.0,,,,,16,1,246.0,20.0,,11
628,0.0,,,,,4,1,246.0,6.0,,11
629,0.0,,,,,4,2,246.0,2.0,,11
630,0.0,,,,,4,2,246.0,0.0,,11
631,6.0,1600.0,1600.0,,,4,1,246.0,29.0,7711.0,11
632,14.0,622.0,622.0,,,4,2,246.0,22.0,7841.0,11
633,15.0,3000.0,,,,16,2,246.0,55.0,,11
634,0.0,622.0,,,622.0,16,2,246.0,84.0,,11
635,0.0,622.0,,,,16,1,246.0,80.0,,11
636,8.0,1200.0,1200.0,,,4,1,246.0,60.0,3341.0,11
637,10.0,,,,,4,1,246.0,26.0,,11
638,6.0,,,,,4,2,247.0,22.0,,11
639,0.0,,,,,4,2,247.0,2.0,,11
640,8.0,400.0,400.0,,,4,2,247.0,63.0,7631.0,11
641,11.0,1200.0,1200.0,,,16,1,246.0,42.0,3722.0,11
642,2.0,,,,,16,2,246.0,10.0,,11
643,15.0,7000.0,7000.0,,,16,1,246.0,51.0,5172.0,11
644,15.0,3000.0,3000.0,,,1,2,246.0,49.0,4101.0,11
645,11.0,400.0,400.0,,,1,2,246.0,25.0,2623.0,11
646,13.0,1100.0,1100.0,,,1,1,246.0,20.0,5141.0,11
647,7.0,,,,,1,1,246.0,15.0,,11
648,0.0,,,,,1,1,246.0,3.0,,11
649,10.0,,,,,4,2,247.0,17.0,,11
650,8.0,1500.0,1500.0,,,4,1,246.0,21.0,3542.0,11
651,8.0,800.0,800.0,,,2,1,246.0,24.0,7832.0,11
652,9.0,750.0,750.0,,,2,2,246.0,21.0,5121.0,11
653,11.0,1200.0,1200.0,,,16,1,246.0,43.0,5211.0,11
654,11.0,1000.0,1000.0,,,16,2,247.0,36.0,3222.0,11
655,10.0,,,,,16,1,246.0,16.0,,11
656,7.0,,,,,16,2,246.0,13.0,,11
657,4.0,650.0,650.0,,,4,1,246.0,50.0,7170.0,11
658,1.0,200.0,200.0,,,4,2,246.0,49.0,5162.0,11
659,11.0,,,,,4,2,246.0,18.0,,11
660,9.0,,,,,4,2,247.0,16.0,,11
661,3.0,,,,,4,1,247.0,10.0,,11
662,3.0,100.0,,,100.0,16,2,247.0,43.0,,11
663,11.0,622.0,,,,4,1,246.0,48.0,,11
664,8.0,,,,,16,1,246.0,20.0,,11
665,11.0,622.0,622.0,,,16,2,247.0,18.0,4221.0,11
666,0.0,,,,,16,2,246.0,7.0,,11
667,11.0,800.0,800.0,,,4,2,247.0,30.0,5211.0,11
668,13.0,1500.0,1500.0,,,4,1,246.0,30.0,1320.0,11
669,0.0,,,,,4,1,247.0,8.0,,11
670,11.0,1300.0,1300.0,,,16,1,247.0,21.0,8101.0,11
671,14.0,700.0,700.0,,,16,2,246.0,21.0,4221.0,11
672,10.0,3400.0,3200.0,200.0,200.0,16,1,246.0,39.0,5211.0,11
673,14.0,1546.0,1546.0,,,16,2,247.0,40.0,2311.0,11
674,4.0,,,,,16,1,247.0,11.0,,11
675,0.0,,,,,16,2,246.0,6.0,,11
676,9.0,2100.0,2100.0,,,4,1,246.0,24.0,7151.0,11
677,12.0,240.0,240.0,,,4,2,246.0,19.0,2313.0,11
678,8.0,,,,,4,2,246.0,53.0,,11
679,4.0,,,,,16,1,246.0,51.0,,11
680,0.0,622.0,,,622.0,16,2,246.0,26.0,,11
681,9.0,,,,,16,2,246.0,16.0,,11
682,4.0,643.0,600.0,,43.0,16,1,246.0,44.0,7152.0,11
683,7.0,633.0,590.0,,43.0,16,2,246.0,38.0,8711.0,11
684,9.0,43.0,,,43.0,16,2,246.0,15.0,,11
685,7.0,43.0,,,43.0,16,2,246.0,14.0,,11
686,1.0,622.0,,,,4,1,246.0,76.0,,11
687,3.0,622.0,,,,16,2,247.0,67.0,,11
688,2.0,622.0,,,622.0,16,2,246.0,30.0,,11
689,4.0,670.0,670.0,,,16,2,246.0,54.0,5211.0,11
690,8.0,622.0,,,,4,2,246.0,79.0,,11
691,0.0,622.0,,,622.0,4,2,246.0,48.0,,11
692,0.0,622.0,,,622.0,4,1,246.0,42.0,,11
693,2.0,600.0,600.0,,,4,1,246.0,42.0,7166.0,11
694,0.0,622.0,,,,4,1,247.0,67.0,,11
695,2.0,,,,,4,2,246.0,52.0,,11
696,8.0,,,,,4,1,247.0,15.0,,11
697,2.0,,,,,16,2,247.0,10.0,,11
698,4.0,,,,,16,2,246.0,42.0,,11
699,11.0,,,,,4,2,246.0,19.0,,11
700,7.0,,,,,4,1,246.0,16.0,,11
701,11.0,,,,,16,2,246.0,22.0,,11
702,15.0,900.0,900.0,,,16,1,246.0,28.0,5173.0,11
703,0.0,,,,,16,1,246.0,1.0,,11
704,2.0,622.0,,,,16,2,246.0,70.0,,11
705,15.0,3200.0,3200.0,,,16,1,246.0,47.0,4110.0,11
706,15.0,1200.0,1200.0,,,16,2,246.0,39.0,4110.0,11
707,4.0,,,,,16,2,246.0,11.0,,11
708,2.0,,,,,16,2,246.0,9.0,,11
709,4.0,900.0,900.0,,,1,2,247.0,41.0,4131.0,11
710,11.0,750.0,750.0,,,16,2,246.0,20.0,5211.0,11
711,4.0,10000.0,10000.0,,,16,1,246.0,60.0,7102.0,11
712,4.0,,,,,4,2,246.0,52.0,,11
713,0.0,,,,,16,2,247.0,6.0,,11
714,8.0,1000.0,1000.0,,,4,1,246.0,34.0,7152.0,11
715,8.0,1450.0,1450.0,,,16,1,246.0,37.0,9144.0,11
716,11.0,,,,,4,2,246.0,38.0,,11
717,8.0,1900.0,1900.0,,,4,1,246.0,39.0,7825.0,11
718,8.0,,,,,16,2,246.0,39.0,,11
719,1.0,,,,,4,1,246.0,9.0,,11
720,0.0,622.0,,,,4,1,247.0,77.0,,11
721,4.0,622.0,,,,4,2,246.0,71.0,,11
722,8.0,2500.0,2500.0,,,16,1,246.0,53.0,4110.0,11
723,15.0,1300.0,1300.0,,,16,2,246.0,46.0,4110.0,11
724,15.0,2000.0,2000.0,,,16,1,246.0,48.0,4110.0,11
725,15.0,1800.0,1800.0,,,16,2,246.0,24.0,3222.0,11
726,15.0,,,,,16,1,247.0,22.0,,11
727,0.0,622.0,,,,2,1,246.0,65.0,,11
728,0.0,622.0,,,,4,2,246.0,66.0,,11
729,3.0,206.0,,,206.0,4,2,246.0,40.0,,11
730,10.0,622.0,622.0,,,4,1,246.0,20.0,5211.0,11
731,11.0,622.0,622.0,,,4,1,246.0,19.0,5134.0,11
732,15.0,,,,,16,2,246.0,47.0,,11
733,,102.0,,,102.0,16,2,246.0,20.0,,11
734,0.0,,,,,4,2,246.0,2.0,,11
735,12.0,1400.0,1400.0,,,16,2,246.0,27.0,4110.0,11
736,11.0,1500.0,1500.0,,,16,1,246.0,34.0,9144.0,11
737,0.0,,,,,16,1,246.0,1.0,,11
738,8.0,1050.0,1050.0,,,4,2,246.0,28.0,7632.0,11
739,7.0,1200.0,1200.0,,,4,1,246.0,24.0,1310.0,11
740,3.0,,,,,4,1,246.0,10.0,,11
741,0.0,,,,,4,2,246.0,6.0,,11
742,0.0,,,,,4,2,246.0,2.0,,11
743,13.0,300.0,300.0,,,4,2,246.0,33.0,2313.0,11
744,6.0,800.0,800.0,,,2,1,246.0,33.0,7152.0,11
745,6.0,,,,,16,1,246.0,13.0,,11
746,2.0,,,,,4,1,246.0,10.0,,11
747,4.0,692.0,622.0,,70.0,16,2,247.0,48.0,5121.0,11
748,10.0,600.0,600.0,,,16,1,247.0,20.0,7170.0,11
749,11.0,700.0,700.0,,,4,1,246.0,19.0,7170.0,11
750,10.0,1000.0,1000.0,,,4,1,246.0,43.0,6229.0,11
751,6.0,268.0,,,268.0,4,2,246.0,36.0,,11
752,10.0,,,,,4,1,247.0,16.0,,11
753,7.0,,,,,4,2,247.0,14.0,,11
754,5.0,,,,,4,1,247.0,12.0,,11
755,0.0,,,,,4,1,246.0,8.0,,11
756,0.0,,,,,4,2,247.0,6.0,,11
757,0.0,,,,,4,1,246.0,3.0,,11
758,0.0,,,,,4,1,246.0,0.0,,11
759,3.0,,,,,16,1,246.0,62.0,7155.0,11
760,0.0,622.0,622.0,,,16,2,246.0,51.0,5121.0,11
761,11.0,900.0,900.0,,,16,2,246.0,24.0,4211.0,11
762,3.0,,,,,16,2,246.0,48.0,,11
763,1.0,3000.0,3000.0,,,16,1,246.0,52.0,6129.0,11
764,,1000.0,1000.0,,,16,1,246.0,22.0,5211.0,11
765,11.0,800.0,800.0,,,16,2,246.0,21.0,4211.0,11
766,9.0,150.0,150.0,,,16,2,247.0,15.0,5162.0,11
767,8.0,250.0,250.0,,,16,2,246.0,21.0,5162.0,11
768,5.0,1000.0,1000.0,,,4,1,246.0,23.0,9191.0,11
769,0.0,,,,,16,1,246.0,3.0,,11
770,5.0,622.0,622.0,,,4,2,246.0,34.0,5121.0,11
771,7.0,,,,,4,2,246.0,16.0,,11
772,5.0,900.0,900.0,,,4,1,246.0,27.0,7711.0,11
773,4.0,,,,,4,1,246.0,12.0,,11
774,0.0,622.0,,,622.0,4,2,246.0,64.0,,11
775,0.0,922.0,300.0,,,16,1,246.0,67.0,6129.0,11
776,15.0,622.0,622.0,,,16,2,246.0,28.0,5141.0,11
777,,300.0,300.0,,,4,1,246.0,18.0,9144.0,11
778,8.0,,,,,4,1,246.0,16.0,,11
779,11.0,,,,,4,2,246.0,19.0,,11
780,10.0,1200.0,1200.0,,,4,1,246.0,27.0,5191.0,11
781,0.0,,,,,4,2,246.0,0.0,,11
782,8.0,850.0,850.0,,,4,1,246.0,21.0,9144.0,11
783,11.0,1700.0,1700.0,,,16,1,247.0,26.0,7156.0,11
784,7.0,800.0,800.0,,,4,2,246.0,30.0,5221.0,11
785,11.0,500.0,500.0,,,4,1,246.0,44.0,8711.0,11
786,4.0,,,,,4,2,246.0,11.0,,11
787,11.0,2480.0,2480.0,,,16,1,246.0,31.0,3222.0,11
788,8.0,622.0,622.0,,,4,2,246.0,28.0,5211.0,11
789,0.0,,,,,4,1,246.0,5.0,,11
790,0.0,,,,,16,2,246.0,0.0,,11
791,4.0,682.0,682.0,,,4,1,247.0,39.0,5191.0,11
792,10.0,620.0,620.0,,,16,2,246.0,39.0,5132.0,11
793,11.0,622.0,622.0,,,4,1,246.0,18.0,8711.0,11
794,10.0,,,,,4,2,246.0,16.0,,11
795,4.0,,,,,4,2,246.0,11.0,,11
796,8.0,622.0,622.0,,,4,2,247.0,23.0,5211.0,11
797,8.0,900.0,900.0,,,4,1,247.0,28.0,7152.0,11
798,8.0,,,,,4,2,246.0,26.0,,11
799,0.0,,,,,4,2,246.0,2.0,,11
800,11.0,102.0,,,102.0,4,2,246.0,50.0,,11
801,8.0,,,,,16,1,246.0,21.0,,11
802,11.0,1300.0,1300.0,,,16,1,246.0,26.0,5211.0,11
803,11.0,1500.0,1500.0,,,16,2,246.0,33.0,5211.0,11
804,0.0,,,,,16,1,247.0,3.0,,11
805,11.0,1500.0,1500.0,,,4,2,246.0,27.0,5241.0,11
806,15.0,3500.0,3500.0,,,4,1,246.0,29.0,413.0,11
807,0.0,,,,,4,2,246.0,5.0,,11
808,0.0,,,,,4,1,246.0,2.0,,11
809,4.0,622.0,,,622.0,4,2,247.0,74.0,,11
810,1.0,622.0,,,622.0,4,1,246.0,52.0,,11
811,5.0,700.0,700.0,,,4,1,246.0,50.0,7170.0,11
812,5.0,800.0,800.0,,,4,1,247.0,39.0,7170.0,11
813,11.0,134.0,,,134.0,4,2,246.0,26.0,,11
814,4.0,1200.0,1200.0,,,16,1,246.0,28.0,7152.0,11
815,0.0,,,,,16,2,246.0,8.0,,11
816,0.0,,,,,16,2,246.0,4.0,,11
817,8.0,882.0,260.0,,,16,2,246.0,50.0,5121.0,11
818,11.0,434.0,300.0,,134.0,4,2,246.0,23.0,5121.0,11
819,2.0,150.0,,,,4,2,246.0,10.0,,11
820,0.0,,,,,16,2,246.0,6.0,,11
821,0.0,,,,,16,1,246.0,1.0,,11
822,,724.0,622.0,,102.0,4,2,246.0,37.0,5141.0,11
823,5.0,,,,,4,1,247.0,15.0,,11
824,3.0,,,,,4,1,246.0,12.0,,11
825,11.0,700.0,700.0,,,4,2,247.0,36.0,5121.0,11
826,5.0,,,,,4,2,246.0,15.0,,11
827,3.0,,,,,4,2,246.0,10.0,,11
828,0.0,,,,,4,2,246.0,4.0,,11
829,5.0,2500.0,2500.0,,,16,1,246.0,42.0,7825.0,11
830,8.0,,,,,4,2,246.0,41.0,,11
831,7.0,,,,,4,1,247.0,15.0,,11
832,4.0,,,,,4,2,247.0,12.0,,11
833,0.0,1244.0,,,,4,1,246.0,64.0,,11
834,11.0,1200.0,1200.0,,,16,1,246.0,25.0,9144.0,11
835,9.0,,,,,16,2,246.0,26.0,,11
836,0.0,,,,,16,2,247.0,1.0,,11
837,15.0,5300.0,5000.0,,,16,2,246.0,31.0,2410.0,11
838,0.0,,,,,16,2,247.0,2.0,,11
839,6.0,692.0,,,692.0,4,2,246.0,37.0,,11
840,8.0,800.0,800.0,,,4,1,246.0,49.0,3341.0,11
841,8.0,,,,,4,1,246.0,18.0,,11
842,0.0,,,,,4,1,247.0,1.0,,11
843,15.0,4500.0,4500.0,,,4,2,246.0,29.0,5211.0,11
844,11.0,1400.0,1400.0,,,16,1,246.0,32.0,5211.0,11
845,11.0,,,,,16,1,246.0,36.0,,11
846,11.0,734.0,622.0,,112.0,4,2,246.0,38.0,5221.0,11
847,2.0,,,,,4,2,246.0,10.0,,11
848,11.0,700.0,700.0,,,16,1,246.0,62.0,6129.0,11
849,8.0,,,,,4,2,247.0,54.0,6229.0,11
850,8.0,1300.0,1300.0,,,16,1,246.0,47.0,7151.0,11
851,2.0,500.0,500.0,,,4,2,246.0,29.0,5121.0,11
852,2.0,,,,,16,1,246.0,10.0,,11
853,1.0,200.0,,,200.0,2,2,246.0,31.0,,11
854,5.0,800.0,800.0,,,2,1,246.0,32.0,5199.0,11
855,5.0,300.0,300.0,,,2,1,247.0,17.0,6210.0,11
856,2.0,,,,,2,1,246.0,12.0,,11
857,1.0,,,,,2,1,246.0,8.0,,11
858,0.0,,,,,2,1,246.0,6.0,,11
859,11.0,690.0,690.0,,,2,2,246.0,42.0,5121.0,11
860,9.0,1000.0,1000.0,,,2,1,246.0,20.0,7832.0,11
861,0.0,1244.0,,,,4,2,246.0,70.0,,11
862,8.0,700.0,700.0,,,4,1,246.0,30.0,7711.0,11
863,11.0,622.0,622.0,,,4,2,246.0,26.0,5121.0,11
864,11.0,622.0,622.0,,,4,2,247.0,24.0,5162.0,11
865,8.0,700.0,700.0,,,4,1,246.0,22.0,7711.0,11
866,4.0,530.0,200.0,,330.0,16,2,246.0,41.0,5121.0,11
867,6.0,50.0,,,,4,2,247.0,14.0,,11
868,6.0,450.0,400.0,,,4,2,247.0,13.0,5134.0,11
869,2.0,,,,,4,1,246.0,11.0,,11
870,1.0,,,,,16,1,247.0,9.0,,11
871,0.0,,,,,4,2,247.0,6.0,,11
872,0.0,,,,,16,2,246.0,1.0,,11
873,2.0,622.0,622.0,,,16,2,247.0,43.0,5121.0,11
874,8.0,,,,,4,2,247.0,15.0,,11
875,5.0,800.0,800.0,,,2,1,247.0,33.0,5211.0,11
876,9.0,1290.0,1200.0,,90.0,4,2,246.0,33.0,4110.0,11
877,10.0,622.0,622.0,,,4,1,246.0,17.0,5211.0,11
878,1.0,,,,,4,1,247.0,7.0,,11
879,0.0,1200.0,1200.0,,,16,1,246.0,35.0,5174.0,11
880,13.0,2300.0,1100.0,1200.0,1200.0,2,2,246.0,32.0,5211.0,11
881,4.0,,,,,4,1,246.0,10.0,,11
882,2.0,,,,,4,1,246.0,8.0,,11
883,0.0,622.0,,,,4,1,247.0,62.0,6229.0,11
884,0.0,1744.0,500.0,,,4,2,246.0,65.0,5211.0,11
885,0.0,285.0,150.0,,135.0,2,2,246.0,48.0,5192.0,11
886,4.0,,,,,16,1,246.0,33.0,,11
887,4.0,622.0,622.0,,,2,1,247.0,21.0,9144.0,11
888,5.0,,,,,2,2,246.0,13.0,,11
889,3.0,,,,,4,1,246.0,11.0,,11
890,11.0,2000.0,2000.0,,,16,1,247.0,33.0,1320.0,11
891,2.0,1022.0,400.0,,,16,1,246.0,75.0,6110.0,11
892,2.0,622.0,,,,16,2,246.0,72.0,6239.0,11
893,4.0,3000.0,3000.0,,,16,1,246.0,54.0,6139.0,11
894,4.0,622.0,,,622.0,16,2,246.0,50.0,6229.0,11
895,8.0,,,,,16,2,246.0,21.0,6210.0,11
896,0.0,,,,,16,1,246.0,18.0,6210.0,11
897,4.0,2100.0,2100.0,,,4,1,246.0,41.0,7825.0,11
898,14.0,1099.0,1099.0,,,4,2,247.0,42.0,3522.0,11
899,11.0,,,,,4,2,247.0,18.0,,11
900,11.0,,,,,16,1,246.0,17.0,6229.0,11
901,2.0,1000.0,1000.0,,,16,1,246.0,36.0,6110.0,11
